Timestamp,Magnitude,Frequency,WaveType,SimulatedMagnitude
2025-06-20 11:59:30.264,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.279,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.311,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.332,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.343,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.374,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.390,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.421,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.437,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.452,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.484,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.499,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.530,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.546,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.577,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.593,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.624,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.640,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.671,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.687,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.702,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.743,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.759,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.774,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.806,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.821,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.843,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.861,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.894,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.909,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.940,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.956,1.0000,5.35,Surface,7.00
2025-06-20 11:59:30.987,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.002,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.018,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.049,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.065,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.096,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.112,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.143,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.159,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.190,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.206,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.237,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.252,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.268,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.299,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.315,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.353,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.371,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.387,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.403,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.426,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.458,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.473,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.504,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.520,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.552,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.567,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.598,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.614,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.629,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.661,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.676,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.708,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.723,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.739,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.779,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.795,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.810,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.842,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.864,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.882,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.922,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.926,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.953,1.0000,5.35,Surface,7.00
2025-06-20 11:59:31.969,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.000,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.015,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.046,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.062,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.088,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.104,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.135,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.150,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.181,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.197,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.228,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.244,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.259,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.290,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.307,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.337,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.353,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.377,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.395,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.427,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.443,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.474,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.490,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.505,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.536,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.553,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.584,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.599,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.630,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.646,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.677,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.693,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.724,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.740,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.755,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.787,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.811,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.827,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.858,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.874,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.898,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.916,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.956,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.960,1.0000,5.35,Surface,7.00
2025-06-20 11:59:32.987,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.003,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.034,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.049,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.081,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.096,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.127,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.143,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.175,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.190,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.206,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.237,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.253,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.284,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.299,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.331,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.346,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.362,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.394,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.418,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.444,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.460,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.476,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.507,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.523,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.554,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.570,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.601,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.617,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.632,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.663,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.679,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.711,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.726,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.757,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.773,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.804,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.820,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.844,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.860,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.891,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.907,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.929,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.955,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.971,1.0000,5.35,Surface,7.00
2025-06-20 11:59:33.994,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.026,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.041,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.072,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.088,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.119,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.135,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.166,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.182,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.197,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.229,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.244,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.276,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.291,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.307,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.338,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.354,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.385,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.400,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.439,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.449,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.480,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.504,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.520,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.535,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.567,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.582,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.613,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.629,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.660,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.676,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.692,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.723,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.739,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.770,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.786,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.817,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.832,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.848,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.873,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.904,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.920,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.958,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.968,1.0000,5.35,Surface,7.00
2025-06-20 11:59:34.984,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.024,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.040,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.055,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.098,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.112,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.128,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.143,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.174,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.190,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.221,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.237,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.268,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.284,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.299,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.331,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.346,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.377,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.393,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.424,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.440,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.477,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.495,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.512,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.527,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.558,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.574,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.606,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.621,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.652,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.668,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.683,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.715,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.730,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.761,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.777,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.808,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.824,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.840,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.871,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.895,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.911,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.942,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.958,1.0000,5.35,Surface,7.00
2025-06-20 11:59:35.995,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.013,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.029,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.044,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.076,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.092,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.123,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.139,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.154,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.185,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.201,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.232,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.248,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.279,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.295,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.326,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.341,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.373,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.388,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.404,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.436,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.451,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.482,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.504,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.530,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.545,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.561,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.593,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.671,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.687,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.720,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.796,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.812,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.842,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.858,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.890,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.905,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.930,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.946,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.977,1.0000,5.35,Surface,7.00
2025-06-20 11:59:36.993,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.014,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.040,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.071,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.087,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.118,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.134,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.150,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.181,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.197,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.228,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.243,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.275,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.290,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.306,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.337,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.353,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.384,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.400,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.431,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.446,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.477,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.493,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.534,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.538,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.560,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.576,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.622,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.626,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.653,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.669,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.701,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.716,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.747,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.762,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.794,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.809,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.825,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.856,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.872,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.903,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.927,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.944,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.960,1.0000,5.35,Surface,7.00
2025-06-20 11:59:37.991,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.008,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.046,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.056,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.072,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.111,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.127,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.142,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.173,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.189,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.220,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.236,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.252,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.283,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.298,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.330,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.345,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.376,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.392,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.423,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.439,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.470,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.486,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.501,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.533,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.555,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.573,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.605,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.621,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.637,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.668,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.683,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.715,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.730,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.762,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.777,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.793,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.824,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.840,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.871,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.887,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.918,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.933,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.975,1.0000,5.35,Surface,7.00
2025-06-20 11:59:38.982,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.006,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.021,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.053,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.075,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.093,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.109,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.141,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.156,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.187,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.203,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.234,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.250,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.281,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.297,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.312,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.344,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.359,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.390,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.406,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.437,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.453,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.469,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.500,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.515,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.547,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.562,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.584,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.618,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.634,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.657,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.673,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.704,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.720,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.751,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.767,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.798,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.814,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.829,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.861,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.877,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.907,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.923,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.954,1.0000,5.35,Surface,7.00
2025-06-20 11:59:39.970,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.010,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.016,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.041,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.057,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.094,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.104,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.128,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.144,1.0000,5.35,Surface,7.00
2025-06-20 11:59:40.175,1.0000,5.35,Surface,7.00
